parcelid,neighborhood,latitude,longitude
05509631,F522,35.28172636,-80.95773349
01122306,B125,35.44043277,-80.83368128
03120621,D136,35.32396438,-80.97229063
04507419,E530TH,35.28078072,-80.79569041
10806235,K813,35.23635829,-80.68205211
18909204,S902,35.1701077,-80.76183555
19316139,T301,35.16696313,-80.70182067
13706652,N730,35.18090633,-80.65543121
20508465,U518,35.09456637,-80.8935604
02735518,C763,35.34195859,-80.7967267
02114553,C104,35.38934912,-80.78835522
02302722,C321,35.37405419,-80.92584824
02757261,C742,35.37867083,-80.79446224
19523320,T529,35.13312992,-80.65748268
19906239,T940,35.1137943,-80.99444681
19906329,T940,35.11506405,-80.99316493
02518263,C521,35.33174015,-80.87325625
17517705,P343,35.1765792,-80.84471545
02939424,C935,35.34911034,-80.70790568
17701510,R720,35.16239498,-80.83427413
22908528,W953,35.04299771,-80.80927735
17704111,R710,35.15750039,-80.84200488
00328553,A322,35.508685,-80.85294256
11116820,L142,35.21399789,-80.66752126
11116852,L142,35.21059334,-80.66737502
11116976,L142,35.21804073,-80.66866154
19340201,T318,35.13923297,-80.6997235
19347162,T326,35.12604839,-80.69143331
19348114,T314,35.16757028,-80.72114585
01120711,B120,35.42509207,-80.82438211
10802560,K827,35.2275762,-80.7074298
02912621,C930,35.3442975,-80.75011607
05120601,F144,35.28298232,-80.69743032
10812175,K824,35.25463022,-80.69606769
03145543,D109,35.30641577,-80.98357892
10511318,K536,35.25494683,-80.70270158
03302425,D313,35.3136673,-80.935983
04117122,E112,35.30051408,-80.85196886
03111647,D138,35.31210932,-80.95909606
04304639,E313,35.31721846,-80.81957579
03727104,D720,35.31595799,-80.85738035
03726402,D739,35.32793314,-80.85260895
21730605,V734,35.0842973,-81.02721774
03728205,D713,35.31335638,-80.87934181
08107525,I103,35.23538199,-80.82196164
08112503,I105,35.2266798,-80.82131833
03101425,D137,35.28281398,-80.9240656
01124224,B132,35.43970266,-80.81666478
10310340,K319,35.21241799,-80.7461951
07510696B,AP06,35.24849088,-80.84063209
05126401,F145,35.32839366,-80.6896699
19907209,T940,35.11823903,-80.99980648
19907307,T940,35.12007471,-81.00136189
11155132,L157,35.23901075,-80.66162872
18116106,S140,35.16447772,-80.81906496
18307320,S321,35.15795991,-80.80945603
18317309,S321,35.14796767,-80.81554421
18319713,S320,35.14388989,-80.81221634
18319808,S320,35.14106495,-80.81062102
18321205,S325,35.14017607,-80.80753747
19728312,T721,35.1696572,-80.60563469
19909124,T902,35.12612059,-81.03456628
18505405,S520,35.16334115,-80.79983438
18512104,S540,35.16141419,-80.79123233
19930124,T902,35.10211829,-81.0343579
01911703,B909,35.38543307,-80.81952184
10811335,K826,35.25215526,-80.70934745
19701452,T704,35.16873691,-80.65137024
03149311,D124,35.31815265,-80.96721666
22735354,W739,35.09909978,-80.76854117
05120442,F108,35.29342251,-80.69051146
22309477,W359,35.0331238,-80.85253814
05121707,F109,35.29776986,-80.68859106
00117925,A143,35.49057795,-80.87440422
03140512,D118,35.2897265,-80.9339964
07502161,H508,35.26609187,-80.85086752
21705214,V718,35.07299788,-81.01102173
21730607,V734,35.08463828,-81.02716001
01122230,B125,35.43937382,-80.83390467
23119206,X121,35.06536241,-80.76237128
17325405,R311,35.12756968,-80.86131454
02103378,C114,35.40021463,-80.80184379
18919101,S913,35.15384834,-80.76665667
18931233,S916,35.15586725,-80.76666522
19103604,T110,35.17393352,-80.75221041
19307111,T301,35.15934177,-80.72912935
04507275,E530TH,35.28000776,-80.80048948
11154208,L156,35.25296836,-80.68923335
10809331,K813,35.23445559,-80.68534958
18908411,S922,35.1659162,-80.76311649
04306583,E334,35.3280188,-80.81230468
19906327,T940,35.11531672,-80.99290711
11322715,L312,35.22574654,-81.00569892
03515111,D503,35.29654327,-80.91537207
10538710,K535,35.29163433,-80.6818861
10538729,K535,35.28958817,-80.68001229
04317329,E303,35.32164539,-80.81016692
22908536,W953,35.04232234,-80.80873138
22352242,W305,35.02254219,-80.83548732
17909717,R919,35.13153926,-80.8442053
20922357,U942,35.10748945,-80.84722693
22939332,W954,35.04545772,-80.80739575
17909735,R919,35.13394809,-80.84700136
21736233,V735,35.05530003,-81.04317141
11116959,L142,35.21707457,-80.670727
18108206,S140,35.17360912,-80.82230577
19336440,T314,35.16124764,-80.72168598
19342404,T314,35.1651967,-80.72358756
19345276,T321,35.15855702,-80.70302471
19347164,T326,35.12588567,-80.69119365
00907427,A933,35.42818152,-80.87794931
18108307,S140,35.17603394,-80.81997898
22301608,W318,35.06143958,-80.87836791
20919507,U908,35.12538492,-80.8429789
11101628,L106,35.25263571,-80.68088147
00535689,A511,35.45199564,-80.85306745
01516749,B507,35.3849147,-80.91496836
10802524,K827,35.22815524,-80.7086126
10812143,K824,35.25437279,-80.69453365
10812651,K825,35.25336771,-80.68992252
03113431,D135,35.31659199,-80.95184202
10511241,K536,35.25457345,-80.70641986
00540267,A525,35.46832884,-80.8531843
00540581,A525,35.47183204,-80.85638096
05542414,F524,35.26299303,-80.9570005
07909708,I501,35.24946695,-80.82626448
08010422,I001,35.22457761,-80.83279888
03728220,D713,35.31402594,-80.87587094
08021811,I002,35.22015361,-80.82378016
03517815,D589,35.30515457,-80.92418964
21510273,V506,35.11860982,-80.68254302
01124241,B112,35.43856583,-80.81596004
10310323,K319,35.21303812,-80.74515654
10310336,K319,35.21280387,-80.7457534
03735220,D746,35.32241241,-80.88328595
03721222,D745,35.32152081,-80.83118966
05126311,F145,35.32519041,-80.69271665
03703384,D749,35.31433932,-80.89695282
01514451,B516,35.38326865,-80.90648415
18113316,S140,35.16708374,-80.82061563
18317136,S341,35.14852488,-80.8218654
18322509,S321,35.15530718,-80.81875985
19716211,T720,35.17139436,-80.60139964
10811321,K826,35.25029986,-80.70892466
19919484,T905,35.15559752,-80.97177267
04527163,E525,35.28145595,-80.82945753
10304443,K320,35.20940152,-80.75085695
13726207,N718,35.1836931,-80.67731247
13726364,N718,35.18831633,-80.67435901
04305423,E320,35.31672132,-80.82488902
04305455,E320,35.31704651,-80.82354072
19514172,T509,35.14703151,-80.63843812
11121363,L111,35.23969604,-80.64220975
19510144,T526,35.13229151,-80.6636259
11121229,L111,35.23811789,-80.64187641
04109422,E122,35.28492894,-80.85258205
20101123,U123,35.16179434,-80.92877648
22901162,W955,35.03207075,-80.8277583
23102178,X127,35.07466518,-80.76962026
03120217,D119,35.33069231,-80.97101675
22943178,W956,35.02297763,-80.82120246
22943317,W956,35.02025232,-80.82491004
22943445,W956,35.02094559,-80.81711298
08905607,I910,35.27040649,-80.78748923
19523112,T501,35.13262229,-80.65236992
19918313,T915,35.14526804,-80.9757911
00146603,A119,35.45146826,-80.89343013
00180101,A131,35.47271338,-80.9329205
00181109,A131,35.47076625,-80.93686579
03925706,D911,35.29390163,-80.88181638
20517449,U505,35.13350882,-80.88859007
18715122,S720,35.14931545,-80.77591935
00511476,A523,35.46980935,-80.88298305
02719542,C743,35.34892281,-80.81444754
00939152,A904,35.41762136,-80.90483707
10506459,K516,35.27215109,-80.7095337
18713103,S720,35.15007485,-80.78204137
18902311,S911,35.17604296,-80.76577842
18904515,S920,35.16690889,-80.77015083
22345269,W354,35.04184532,-80.87287042
22539217,W522,35.07184651,-80.77952217
01133647,B122,35.43631947,-80.81990484
20111121,U110,35.13785206,-80.9494358
20111138,U110,35.13720198,-80.95023859
20124407,U110,35.14072647,-80.95286094
20129169,Q711,35.1552944,-80.93193855
04113416,E121,35.29137199,-80.84790386
02901519,C940,35.34258677,-80.75798371
04306516,E333TH,35.32833624,-80.80972268
18919341,S921,35.15789831,-80.76466084
18927170,S924,35.1495429,-80.77010001
03505118,D501,35.28919104,-80.91974647
19333712,T312,35.13407018,-80.69542911
04113250,E121,35.28851753,-80.8440667
06121152,G112,35.24510668,-80.91195728
10806616,K813,35.23255592,-80.67981383
21716264,V702,35.06292797,-81.03089118
20319408,U311,35.1268747,-80.90414706
09103327,J114,35.25109939,-80.78142318
12906311,M910,35.21563177,-80.78764948
19937112,T916,35.145666,-81.03352869
09109515,J113,35.24596815,-80.79639159
03708123,D701,35.32887492,-80.89298458
13303306,N310,35.19571463,-80.76122121
09306411,J313,35.23896229,-80.78833526
03120605,D136,35.32204222,-80.97526093
04507467,E530TH,35.27968779,-80.79736242
04507534,E530TH,35.28038984,-80.79648007
13502330,N508,35.19524107,-80.72058309
20502583,U504,35.08956541,-80.89070573
11154125,L154,35.25808161,-80.68690994
13504206,N506,35.18563037,-80.72097893
19926528,T903,35.16238956,-80.99381254
03309312,D316,35.31412611,-80.90788575
11154257,L156,35.25550617,-80.68851353
11322619,L312,35.21824437,-81.00642094
04306485,E334,35.3282888,-80.81361725
20508464,U518,35.09465621,-80.89365698
13506301,N507,35.18138556,-80.72005468
20508639,U518,35.09620468,-80.895053
03504207,D516,35.28867204,-80.89719128
08312203,J113,35.24406663,-80.8035106
08313502,I104,35.23413937,-80.81097987
08315220,I106,35.24074934,-80.80481923
08504211,I501,35.25521956,-80.82292047
05308606,F934,35.27320369,-80.98074306
06302531,G312,35.25931442,-80.89163266
00146517,A119,35.44985392,-80.8931768
00165123,A131,35.46731121,-80.92723835
00317105,A316,35.4849697,-80.86474526
02536246,C513,35.33782016,-80.86071947
05142288,F120,35.30739629,-80.68898856
00511406,A523,35.46868531,-80.8861198
04304257,E304,35.31445051,-80.81484837
13538277,N515,35.17382926,-80.66574184
02719531,C743,35.34881531,-80.81535731
18711210,S702,35.14594822,-80.79512257
18702107,S710,35.15533987,-80.78930184
18905507,S920,35.16372467,-80.77287643
00934629,A905,35.4288837,-80.85614818
03713506,D712,35.32692094,-80.85726326
03735417,D711,35.31891266,-80.88725269
03930425,D917,35.28857022,-80.86877229
03930602,D917,35.28920353,-80.86723928
00537625,A551,35.45268282,-80.88122673
00540205,A525,35.46986809,-80.8520352
00540207,A525,35.46967389,-80.85190884
01316401,B312,35.40357427,-80.93531133
20143231,U113TH,35.11733821,-80.9827951
02124307,C102,35.404806,-80.77729947
03701410,D710,35.29861836,-80.89262254
13534345,N523,35.15029616,-80.69633772
10801511,K914,35.2258852,-80.71162621
10801520,K914,35.22641576,-80.71167429
22110153,W120,35.06570223,-80.88834288
17904141,R920,35.1413312,-80.84624136
22309748,W362,35.03509136,-80.85328772
04515362,E510,35.29585219,-80.8070903
10942416,K927,35.20279907,-80.6938848
19922228,T903,35.16173492,-80.98575887
19922359,T903,35.15873927,-80.98648176
11707420,L510,35.21198216,-80.9010263
01945413,B915,35.4201428,-80.82571721
01542463,B513,35.39009494,-80.9149967
21716366,V702,35.06585828,-81.03649044
20139165,U113,35.14366181,-80.9469059
20139356,U113,35.14756094,-80.95005708
20147378,U125,35.14991092,-80.95876524
20304639,U311,35.12384213,-80.90227055
20714316,U713,35.11018915,-80.86387949
03736106,D701,35.31738434,-80.87285299
04507274,E530TH,35.28006404,-80.8004626
03911154,D912,35.27662126,-80.86492171
09305409,J311,35.23994583,-80.79265924
09305523,J311,35.23985829,-80.7937191
09306208,J313,35.23875229,-80.78901019
13320301,N312,35.19234758,-80.73489276
02719633,C743,35.34557463,-80.80615495
11154205,L156,35.25252135,-80.68895984
19304802,T330,35.17235607,-80.71313777
19926463,T903,35.15999269,-80.9923522
11154189,L154,35.25666915,-80.68769379
04306533,E333TH,35.32943298,-80.81029541
22313254,W381TH,35.04163462,-80.85750598
00931430,A902,35.42351695,-80.87817325
21341193,V338,35.13777258,-80.75857588
22916331,W939,35.0476795,-80.78338285
20508302,U518,35.09174048,-80.88861873
05509749,F522,35.28138093,-80.95681022
21730623,V734,35.0832294,-81.02554167
01122216,B125,35.4389687,-80.83477983
01122233,B125,35.43996847,-80.83359138
19342156,T314,35.1616961,-80.72403771
04543169,E532,35.30529361,-80.8382565
15710124,P710,35.18839995,-80.79639465
13520405,N521,35.17493041,-80.69846793
21932463,V911,35.08848821,-80.98237391
03717451,D735,35.32394872,-80.85372749
03717732,D736,35.31807001,-80.85442413
04324205,E321,35.32044594,-80.82443382
20723104,U732,35.10183072,-80.86801306
09502120,J112,35.23272499,-80.79911544
05906150,F932,35.25478996,-80.91926967
11122574,L135,35.22655252,-80.63767326
10802304,K827,35.22955313,-80.71039564
11155133,L157,35.23873311,-80.66205099
13509213,N507,35.1798241,-80.719343
10812637,K825,35.25219187,-80.69061855
13517301,N501,35.18675268,-80.70231215
13520205,N521,35.17469201,-80.69718576
21709303,V734,35.08258596,-81.02249983
09310414,J112,35.23564141,-80.79507646
09501524,J112,35.23455164,-80.7966292
09508414,J511,35.22380685,-80.80179549
00931226,A902,35.42637362,-80.87319376
13936223,N931,35.18980045,-80.62249091
13936476,N927,35.19977,-80.62792459
13936609,N927,35.19823349,-80.62371983
04326239,E326,35.32153768,-80.81420398
13701225,N701,35.19034412,-80.68117738
21722717,V732,35.09282656,-81.03516202
20103329,U113,35.14064953,-80.93890983
20103435,U113,35.14177216,-80.94252848
03713546,D712,35.32017084,-80.85692946
01124225,B112,35.43945271,-80.81625713
01943576,B925,35.42115037,-80.81693244
13723201,N717,35.1998375,-80.64155304
19907259,T940,35.12080471,-80.9991491
13724212,N711,35.20316033,-80.63852311
19347168,T326,35.12508449,-80.69034999
13707151,N714,35.20110466,-80.66520778
13711201,N701,35.18672406,-80.6481767
19707322,T702,35.15341064,-80.62225087
19718118,T720,35.18052919,-80.59674297
03124124,D121,35.33386849,-80.97936061
19930152,T930,35.09776875,-81.03491582
19944158,T902,35.10214213,-81.02989445
05701178,F703,35.27540745,-80.90268367
20930204,U911,35.10780309,-80.83073377
19945220,T901,35.09833942,-81.02989542
10806588,K813,35.23330331,-80.68191373
11501518,L510,35.2157121,-80.90725807
04309455,E305,35.33729108,-80.80556973
21730704,V734,35.08019114,-81.02428298
01105258,B126,35.44479082,-80.82601473
20508237,U518,35.09207779,-80.89182641
20508273,U518,35.0910903,-80.88829259
05509715,F522,35.28090545,-80.95742405
01122246,B125,35.43972751,-80.83268255
01122265,B125,35.44121973,-80.83121306
08917223,I911,35.27981798,-80.76761431
08917256,I911,35.28256285,-80.7703817
08918433,I910,35.27645746,-80.77528537
19906420,T940,35.11502731,-80.99606976
19906437,T940,35.11646014,-80.99608753
19906456,T940,35.11637326,-80.99703147
19906344,T940,35.11704438,-80.9958712
11116907,L142,35.21496625,-80.66837553
19505409,T703,35.16344019,-80.65104786
21728333,V727,35.06830662,-81.02434508
19522205,T501,35.16459886,-80.66406543
04116285,E114,35.29285591,-80.84176774
01746429,B702,35.3915553,-80.87326492
04302108,E327,35.31013541,-80.81643244
04303606,E328,35.31012186,-80.81015081
03926305,D916,35.29670055,-80.87647005
20728218,U732,35.09698132,-80.86700668
20906320,U930,35.14048417,-80.82798867
11116162,L142,35.21187583,-80.6696815
19507311,T524,35.15135267,-80.64578407
21718267,V716,35.06659543,-81.04918475
05906133,F932,35.25484824,-80.92119713
11122559,L135,35.22760087,-80.63923758
11122430,L135,35.22576027,-80.63918228
11122576,L135,35.22682374,-80.63772691
13508423,N510,35.1887578,-80.71735724
11308335,L314,35.21932419,-81.00078298
21709333,V734,35.07911471,-81.02513204
13535911,N519,35.16802524,-80.67920253
09501302,J112,35.2344045,-80.80082732
09505340,J511,35.22601416,-80.80027761
09505506,J511,35.22704871,-80.79956296
09506422,J511,35.22761086,-80.80718554
09506521,J511,35.22493946,-80.80523758
09513215,J510,35.21659605,-80.78323038
09705306,J713,35.25272757,-80.74626389
13936358,N927,35.19088318,-80.62455669
13936518,N927,35.20388712,-80.62367502
02906220,C909,35.34432888,-80.69816408
02925457,C946,35.3880369,-80.77843083
03111661,D138,35.31020102,-80.9590138
19935452,T941,35.13438752,-81.01694251
19935469,T941,35.13355634,-81.01693023
03115538,D141,35.31227699,-80.98679975
03728117,D713,35.31196399,-80.87893465
03729314,D714,35.29585942,-80.8912998
13704238,N701,35.19423084,-80.6696143
13706219,N701,35.18195246,-80.64952305
13711226,N701,35.18590304,-80.64488368
13917329,N917,35.22393393,-80.58462456
19908616,T910,35.12249911,-81.01797394
03513265,D524,35.29427943,-80.90380212
19919247,T905,35.15390361,-80.97445975
03513272,D524,35.29487603,-80.90356465
19930149,T930,35.09748256,-81.03575936
19950179,T932,35.1054702,-81.00440726
04304538,E313,35.31457819,-80.82130518
05535330,F520,35.24438872,-80.94250782
05701111,F703,35.2780401,-80.90032819
01911702,B909,35.3854525,-80.81935239
10811304,K826,35.25321356,-80.70925146
10811322,K826,35.25048774,-80.70923872
11122258,L135,35.23581081,-80.63750345
11122475,L141,35.23421634,-80.63828022
20942243,U931,35.11989516,-80.83042171
20948109,U919,35.10345798,-80.85193163
10310246,K319,35.21156806,-80.74552531
20949236,U919,35.09928751,-80.85276851
20949243,U919,35.09877215,-80.85043872
20951265,U919,35.10627036,-80.85701741
13309605,N310,35.19033639,-80.75574456
19729540,T721,35.16089322,-80.61360932
19947556,T914,35.12807848,-80.99028732
19947710,T914,35.12536064,-80.99365166
19947862,T914,35.12536128,-80.99003194
21714402,V701,35.05213519,-81.02868339
22304130,W965,35.01790478,-80.85369298
20129322,Q711,35.15467799,-80.92967254
21105116,V110,35.11490731,-80.7880988
21105216,V110,35.11073557,-80.7956752
20132229,Q711,35.15923193,-80.92890048
13302208,N310,35.19353182,-80.76100357
13309506,N301,35.19444699,-80.75113658
14504215,O506,35.21383443,-80.88331735
14518416,O505,35.20955299,-80.89762921
14525505,O913,35.18921313,-80.88482856
22910822,W950,35.05249715,-80.80655228
23107432,W951,35.07470615,-80.72346
03913419,D902,35.2824695,-80.86676299
05120346,F108,35.29514821,-80.69001612
13928140,N925,35.20663885,-80.60415653
19303252,T311,35.17097847,-80.71730939
19507266,T520,35.15581969,-80.647813
20134144,U110,35.14880888,-80.97055651
03703235,D701,35.31826275,-80.90124479
11320204,L310,35.1926649,-80.98932152
23107443,W951,35.07546546,-80.72309177
22708611,W734,35.08639805,-80.7726742
05913319,F933,35.25970615,-80.93333389
00538248,A522,35.46107537,-80.85925983
05121633,F109,35.29813387,-80.68608771
21125251,V137,35.09215945,-80.80653776
21135312,V163,35.11168293,-80.81707434
21131234,V115,35.11236775,-80.78062469
21134332,V111,35.09175523,-80.83439815
21139147,V116,35.09851589,-80.80408971
09903203,J908,35.24771669,-80.77157721
04119224,E119,35.29512586,-80.84372138
09920136,J902,35.2312641,-80.74587529
09714604,J711,35.26143226,-80.74268151
09716408,J711,35.25972598,-80.74926994
13534346,N523,35.15063972,-80.69632875
09916313,J909,35.24072678,-80.75142958
09918503,J902,35.23304536,-80.75308623
22352307,W340,35.02316237,-80.84027787
20123351,U120,35.1157845,-80.97917331
20123451,U120,35.11610052,-80.98163519
01107351,AP05,35.45250508,-80.80214321
00327166,A328,35.50453824,-80.85452898
00327322,A310,35.50383583,-80.85143775
15510162,P534,35.19583441,-80.82537205
01540119,B501,35.4115737,-80.92253593
14709210,O711,35.19266592,-80.85362324
14710144,O711,35.19265513,-80.85792583
14912536,O912,35.18637813,-80.86055543
13315207,N302,35.18682569,-80.74206013
13318254,N312,35.1900527,-80.73917647
13507126,N510,35.1939566,-80.71236654
21730643,V734,35.08221356,-81.02431516
19911246,T938,35.12449993,-81.01290496
11102422,L102,35.24568372,-80.67624882
04113224,E121,35.28751589,-80.84718539
10103711,K109,35.23103968,-80.75715794
19907412,T940,35.12119167,-81.00313063
03729119,D714,35.29604603,-80.89058913
04314112,E314,35.31312861,-80.79875607
21135502,V163,35.11047944,-80.81708965
04316147,E324,35.32243418,-80.80327581
04115504,E124,35.28647517,-80.83787982
21146184,V116,35.09892105,-80.79756182
21147123,V128,35.09452491,-80.80647691
21147250,V128,35.09374313,-80.80368024
09710518,J714,35.25197483,-80.75894294
19918506,T915,35.14478392,-80.98022738
19918607,T915,35.14535909,-80.97769095
01516624,B507,35.38760966,-80.92012374
03904921,D904,35.26952064,-80.87680226
02757321,C742,35.38049145,-80.79149703
19901562,T932,35.10314692,-81.00680307
23109421,X116,35.07042124,-80.73230662
01542344,B509,35.39527757,-80.92298606
00168161,A131,35.47116562,-80.91469017
00540329,A525,35.46390023,-80.85474706
00181129,A131,35.46932223,-80.93994168
00170207,A121,35.48629588,-80.9082187
00170405,A121,35.48583024,-80.90479962
00174111,A136,35.49800369,-80.88166505
00176143,A135,35.49446298,-80.87143384
14912404,O912,35.18458625,-80.85959033
15101414,P110,35.19839326,-80.84656821
14918319,O710,35.17865091,-80.85930963
13504312,N514,35.1878164,-80.72301779
19911211,T938,35.12673814,-81.01230559
23107357,W951,35.07397426,-80.72153058
02514175,C513,35.34309718,-80.86255406
03725118,D740,35.33242626,-80.82855133
15309202,P338,35.18492616,-80.82769541
13510187,N510,35.19422106,-80.70777835
03904908,D915,35.26890317,-80.8778368
15114214,P342,35.17970692,-80.84249796
10107624,K109,35.22269013,-80.76537863
10120105,K109,35.21780141,-80.76120737
10120137,K109,35.2174635,-80.75823684
10310211,K310,35.21260611,-80.74357278
15102607,P110,35.19836137,-80.84325374
21307606,V320,35.12124012,-80.7787585
21309509,V302,35.12956926,-80.77006239
21313365,V311,35.14197896,-80.74923307
21315216,V312,35.13611626,-80.74510303
15503302,P532,35.20353821,-80.82323266
02925469,C946,35.38736394,-80.77779244
20508517,U518,35.09546347,-80.89608544
20508608,U518,35.09643206,-80.89772167
10538134,K535,35.29009731,-80.68235888
19906434,T940,35.11613033,-80.99581311
19906468,T940,35.11640988,-80.9975836
02518209,C521,35.33341004,-80.87094111
23105429,X136,35.0734135,-80.74771545
02118157,C104,35.3944672,-80.79617241
04507423,E530TH,35.28051149,-80.79568448
03738237,D715,35.311104,-80.88578209
01707303,B719,35.39814275,-80.83857832
22943179,W956,35.02302462,-80.82104518
13540222,N506,35.18416603,-80.72226512
13545146,N504,35.18573218,-80.69338984
13709607,N713,35.2097554,-80.65294619
11322667,L312,35.22225704,-81.00627157
07705254,H702,35.26746321,-80.83846938
11122709,L135,35.22705464,-80.63604672
04306605,E334,35.32870371,-80.81399377
10812504,K824,35.25590706,-80.69247069
21154222,V145,35.10217602,-80.79604328
03509262,D516,35.29158556,-80.89423979
10107626,K109,35.22317769,-80.76551361
10119204,K109,35.21733209,-80.76421207
21302405,V333,35.12689675,-80.73974624
21318452,V316,35.12453372,-80.76185556
10314250,K308,35.21990653,-80.74151351
03925210,D911,35.29553639,-80.88044763
02906389,C909,35.34685469,-80.70294427
15502114,P332,35.2065344,-80.82603009
07504820,H509,35.26099146,-80.84472809
02735516,C763,35.34171468,-80.79681387
06506157,G514,35.24851017,-80.88919211
02518245,C521,35.33296772,-80.87053604
03105280,RE06,35.29179832,-80.9694957
18701417,S710,35.15110272,-80.79288917
04507138,E530TH,35.28115479,-80.80007354
11154113,L154,35.25708522,-80.68707876
22901636,W955,35.03498217,-80.829502
16714628,Q720,35.14729144,-80.89934764
22943253,W956,35.02116133,-80.82079962
12712180,M711,35.20362156,-80.81391646
13544116,N518,35.1751893,-80.69989674
03906210,D922,35.27542762,-80.8646766
13545236,N504,35.18686401,-80.6949955
11322622,L312,35.21792081,-81.00700323
04539162,E501,35.3044766,-80.8197215
06102835,G113,35.22701858,-80.90184958
11322736,L312,35.22399869,-81.00579585
11116912,L142,35.21489876,-80.6687688
11122704,L135,35.22773347,-80.63617671
10812606,K825,35.25185835,-80.69036574
10508350,K515,35.27354405,-80.72683539
21934112,V926,35.0876912,-80.9813249
21934153,V926,35.08698917,-80.97983087
21934178,V926,35.08765555,-80.98068829
10526121,K513,35.27146243,-80.68993504
10530207,K520,35.27952618,-80.68124129
00511315,A523,35.46926381,-80.88582533
13538365,N515,35.17470407,-80.66292237
13538560,N515,35.17466755,-80.66095837
05118551,F122,35.29642902,-80.69514264
22303659,W361,35.03475415,-80.8645054
15512327,P535,35.18799406,-80.81872016
15715263,P712,35.1845198,-80.79037231
15905303,Q110,35.20131111,-80.79231774
04312303,E389,35.30837317,-80.8021551
21336388,V317,35.12589219,-80.77093099
03912518,D912,35.27866064,-80.8586992
21325340,V313,35.13232084,-80.74383857
22909431,W934,35.03752369,-80.80317923
01747289,B718,35.41055092,-80.86938514
21348529,V311,35.14327822,-80.7555092
06914311,G906,35.26355115,-80.87193215
10503255,K528,35.28186568,-80.71780714
00164160,A131,35.46765971,-80.92301311
00173157,A158,35.46187086,-80.92315802
03914138,D910,35.28011371,-80.86110102
00176104,A135,35.49484703,-80.8712034
10511262,K536,35.25513916,-80.70612119
21709313,V734,35.08028313,-81.02302136
02309127,C301,35.3385275,-80.93560002
21722703,V732,35.09322233,-81.03749676
03517472,D530,35.30540572,-80.93029029
03517481,D530,35.30581835,-80.92923972
03708226,D743,35.32848799,-80.89489616
11122470,L141,35.23161837,-80.63681691
03509296,D516,35.29103095,-80.89205346
21716333,V706,35.06736717,-81.03496335
00727369,A731,35.47746588,-80.81415075
16510324,Q503,35.17903431,-80.72784068
16514282,Q510,35.17077393,-80.73739675
03930522,D917,35.28621148,-80.872054
16709609,Q712,35.16011679,-80.90585797
07103541,H107,35.23302354,-80.86673868
21716433,V702,35.06472421,-81.03221719
19334535,T329,35.15123728,-80.70721213
19935323,T916,35.13905441,-81.02889784
11320218,L310,35.19306655,-80.98913195
10310251,K319,35.21149665,-80.74464383
19507253,T520,35.15459501,-80.64845682
15513432,P536,35.1910683,-80.81454183
15710646,P709,35.19130264,-80.79040151
21326141,V313,35.12955087,-80.74623587
21340114,V329,35.11795841,-80.76451058
21341103,V338,35.13633137,-80.75856799
22714431,W742,35.09432732,-80.73624432
02901262,C936,35.33861539,-80.75498121
02901527,C940,35.34203017,-80.7568082
11304628,L307,35.2390276,-80.98740582
00169313,A109,35.48594503,-80.88036239
00171141,A113,35.48971604,-80.91051309
00169303,A109,35.48588812,-80.87967227
00173150,A132,35.46475903,-80.92279984
00176102,A135,35.49534879,-80.87109482
00331911,A333,35.49090705,-80.82520365
00516644,A512,35.47553204,-80.86725302
15720360,P711,35.18048182,-80.78031139
19907337,T940,35.12046386,-81.00237803
21909364,V907,35.08433338,-80.99645387
21722705,V732,35.09327847,-81.03723001
04515390,E501,35.29492732,-80.80975734
03703229,D749,35.31246828,-80.89695087
03704615,D747,35.31961059,-80.89374055
11155170,L157,35.23932819,-80.66014586
05118273,F122,35.2990235,-80.69618335
05126307,F145,35.32503544,-80.69336624
02941689,C916,35.37690627,-80.78077249
00727362,A731,35.47885139,-80.81427687
16520203,Q503,35.17707118,-80.72250885
03920536,D920,35.29011764,-80.88070447
05911374,F915,35.25098198,-80.92855975
05911379,F915,35.25029867,-80.92869521
13725509,N721,35.19923628,-80.65338813
11320308,L310,35.1932892,-80.98650499
19306216,T307,35.16131939,-80.71598525
01101328,B130,35.43144661,-80.83705737
21519128,V503,35.12345443,-80.68118475
21701107,V701,35.08901825,-81.00884728
21708421,V701,35.07689796,-81.03967769
21914149,V910,35.10631219,-80.97099063
18711113,S702,35.14593876,-80.79810241
20502529,U504,35.09065157,-80.89303095
13922104,N904,35.19262272,-80.58310742
19926206,T903,35.16150938,-80.99412158
21928142,V921,35.07367573,-80.99418709
04308134,E334,35.33019342,-80.81681209
01309202,B320,35.40114611,-80.93530887
10729122,K712,35.23216859,-80.7288397
19907639,T940,35.11487858,-81.00265881
10730164,K715,35.23026169,-80.72393845
10804130,K801,35.23568197,-80.71388319
10902510,K910,35.22069812,-80.7135132
10904107,K910,35.22266857,-80.71192004
10904248,K910,35.22226323,-80.71187425
10912313,K913,35.20954887,-80.71037187
03930421,D917,35.28784167,-80.86847921
00509623,A522,35.46796689,-80.85966088
00517155,A510,35.47469865,-80.87204337
21314145,V304,35.12725213,-80.76089713
00326310,A724,35.50526384,-80.84641388
22915808,W936,35.05601859,-80.79123813
21932552,V911,35.08876937,-80.98873543
23109336,X118,35.06762904,-80.72738176
04311733,E389,35.31136837,-80.8039507
00540180,A525,35.46682534,-80.85616944
